-1.4	0.61869802644313	0	0.002124497887793
-1.35	0.609383665522789	0	0.002266918925266
-1.3	0.59833264228427	0	0.000899447210172
-1.25	0.583971073843091	0	0.002177313146304
-1.225	0.573840696035137	0	0.002495339284341
-1.2	0.433263303683433	0	0.002298013549738
-1.15	0.426037146118672	0	0.000175455436931
-1.1	0.420780882052072	0	0.000455847025649
-1	0.412646380454643	0	0.00258824312789
-0.9	0.407008497348916	0	0.00201131471367
-0.8	0.402652435891078	0	0.002853330868593
-0.7	0.399140036780826	0	0.001926751426745
-0.6	0.396450695048658	0	0.001748923326572
-0.5	0.394353013001754	0	0.001821162069095
-0.4	0.392488008565318	0	0.001638249131599
-0.3	0.391488008565318	0	0.001638249131599
-0.2	0.38957388115438	0	0.00196300482046
-0.1	0.388488008565318	0	0.001638249131599
0	0.387565991275197	0	0.000973664841058
