1	1.87923979649794
2	2.89941214495741
3	2.21234947228489
4	4.72254515394483
5	3.10579271770423
6	4.04589549234381
7	2.4321544551926
8	0.494349710197306
9	1.06437969223807
10	1.47130323727985
11	1.48212978392656
12	2.16490107586083
13	1.81229341886871
14	2.15848784270486
15	0.800934853111944
16	4.40445586534441
17	1.75739036589824
18	3.23098336518802
19	5.36318655726954
20	3.39999066336377
21	5.61246788859141
22	6.22453474695234
23	7.02811111174124
24	4.29336471137974
25	3.98966414325952
26	3.88815943585356
27	4.14054301697456
28	4.56298165553336
29	5.19244048114294
30	2.9561518757163
31	3.62625686420588
32	4.52551718161624
33	4.26351812877029
34	3.66793125700428
35	4.29186945895966
36	4.39536756959737
37	2.72369035189624
38	4.22120348123009
39	3.59484541538056
40	5.25672546019377
41	5.53204859156583
42	4.67705741149943
43	3.90328979653295
44	4.14159650051554
45	5.021071959829
46	6.69254747684253
47	5.13299236740161
48	4.8860099421197
49	4.23769705357267
50	5.1950314229073
51	2.84576921875034
52	2.93383174614444
53	2.68841934725561
54	1.35889078707957
55	-0.761759628348928
56	1.87795698562297
57	0.092153113213414
58	0.0564736720014674
59	-0.561115323801064
60	-0.213814188849294
61	0.138383700998588
62	-1.08853182858988
63	0.709571633185923
64	3.04813744855528
65	1.77466823933747
66	1.3653702976985
67	0.364304383651643
68	-0.0368242324230633
69	-0.152087188977565
70	0.974080093514047
71	1.35507690024354
72	0.533020388537099
73	-1.14584180509169
74	-1.22121131319118
75	0.897295506676868
76	-0.703609220332134
77	-3.31167463386854
78	-0.565182192181909
79	-0.162003006120997
80	0.897081835948994
81	-1.57504506763948
82	-0.557479487415114
83	-0.442191229062095
84	-1.30754730052708
85	2.0264764725034
86	2.22525802117702
87	1.46642111682707
88	2.40533328452263
89	2.29080946378764
90	0.924962737121671
91	2.41724769410249
92	2.50026671884785
93	3.6989638602726
94	3.47031355023627
95	2.40440606158747
96	2.51960229092294
97	3.12445477582813
98	0.892474427255652
99	1.31185432699806
100	1.08941542128063
101	0.242279382959449
102	2.4732989569297
103	-0.664441699447012
104	-1.11553513177553
105	-1.1705539199729
106	-2.44370722308663
107	-1.5977714686653
108	-2.70125266993995
109	-1.61092233074043
110	-0.670723712467286
111	-1.94898712457731
112	-4.48525208917031
113	-0.96685140608246
114	-1.40285526119099
115	-2.30514993859512
116	-5.2788593098721
117	-4.1600426766798
118	-5.18927807818931
119	-1.4608165375405
120	-3.51956264434315
121	-2.98966834658303
122	-0.460089606563309
123	-0.893353033752913
124	-1.42665596875566
125	-0.774256300589604
126	-1.48690733063264
127	-1.45491725279033
128	0.200049491427292
129	2.41223572177581
130	1.28175591039965
131	1.53053069296658
132	0.499421314162294
133	0.641020835970318
134	0.548628280722274
135	2.17670468566309
136	2.2743639254474
137	3.32733975479207
138	2.73990935813892
139	4.05670889466639
140	3.05218930408661
141	2.9316708618199
142	4.12638045329522
143	5.26800418881468
144	4.29137904972651
145	4.97334021750974
146	2.12453971957433
147	3.12009948245669
148	0.0850753729306213
149	1.5550533325134
150	1.87889974736965
151	1.90948789256083
152	2.79799099091495
153	-0.18085500571623
