-1.4	0.632738754162175	0	0.001117540026249
-1.3	0.620025825532416	0	0.002790763556853
-1.2	0.604193926456523	0	0.002759708029845
-1.1	0.574997689483207	0	0.002106513193132
-1.075	0.523895823758127	0	0.001783753567358
-1.05	0.512325691641837	0	0.002814364482581
-1.025	0.504916121284841	0	0.000726496646054
-1	0.499882860772922	0	0.00236883528571
-0.9	0.486361105920462	0	0.0011360289209924
-0.8	0.477829379734387	0	0.001275778046146
-0.7	0.470839439734772	0	0.003191205174857
-0.6	0.466879912745636	0	0.002482266921128
-0.5	0.463179912745636	0	0.002482266921128
-0.4	0.460269709202888	0	0.001009485338821
-0.3	0.458269709202888	0	0.001009485338821
-0.2	0.45694665780774	0	0.002036163625353
-0.1	0.45524665780774	0	0.002036163625353
0	0.454178084337922	0	0.000266699959949
