0.03	0.018730341542553	0	8.47331871011359E-07
0.04	0.031845793617021	0	2.13424671785569E-06
0.05	0.046495763297872	0	4.40502276548286E-06
0.06	0.061810969148936	0	7.77954179518666E-06
0.07	0.077088736170213	0	1.24553612885816E-05
0.08	0.091777204255319	0	1.87740069721987E-05
0.09	0.105459266489362	0	2.71349924277377E-05
0.1	0.117834622340425	0	3.73129239022814E-05
0.11	0.128702802659575	0	4.98755304670727E-05
0.12	0.137946619148937	0	6.49810315343731E-05
0.13	0.145516260638298	0	8.26473487761903E-05
0.14	0.151417968085106	0	0.000100086237208
0.15	0.155696968085107	0	0.000123408614196
0.16	0.158433787234042	0	0.000151027723334
0.17	0.159728021276597	0	0.000180996881967
0.18	0.159697819148933	0	0.000215278705879
0.19	0.158467579787235	0	0.000248483920089
0.2	0.156165425531916	0	0.000286108938678
0.21	0.152928367021274	0	0.000330469095724
0.22	0.151978975342466	0	0.000338283812831
0.23	0.149780157990868	0	0.000105705817379
0.24	0.14636338630137	0	0.000118911911325
0.25	0.143733059360731	0	0.000131856620581
0.26	0.13895014611871	0	0.000155942288299
0.27	0.1336858467123288	0	0.000176365253415
0.28	0.129632491324201	0	0.000193387475695
0.29	0.1232227841552511	0	0.00022034267255
0.3	0.114656205479454	0	0.000251478312828
0.31	0.106928744292236	0	0.000281285024825
0.32	0.09059068493152	0	0.000303898800357
0.33	0.071059867123287	0	0.000331637486625
0.34	0.062938410958901	0	0.000365871846922
0.35	0.054714589041097	0	0.000402439829176
0.36	0.046389095890414	0	0.00044839060912
0.37	0.03425531914897	0	0.00048824302253
0.38	0.026422394294329	0	0.000526291659547
0.39	0.020324242342334	0	0.000577918323318
0.4	0.013242342342423	0	0.000619289884079
0.41	0.006435352312314	0	0.000651100637281
0.42	0.005123142342423	0	0.00069404980382
0.43	0.004425492349294	0	0.000738243347564
0.44	0.006493242949249	0	0.000802044576531
0.45	0.005392193129391	0	0.000888869156111
0.46	0.006129319391913	0	0.000936170782653
0.47	0.005342942919192	0	0.000321212312122
0.48	0.004312939192319	0	0.000113129319391
0.49	0.005912932193219	0	0.000123123123912
0.5	0.006425531914897	0	0.000218206464393
0.51	0.004489356382982	0	0.000234635624544
0.52	0.00279251063829	0	0.000244256446061
0.53	0.001327819148937	0	0.000258802933984
0.54	8.38723404288367E-05	0	0.000262695750734
0.68	3.45244680839407E-05	0	0.00020878321841
0.69	-0.000483513829788	0	0.000209695923138
0.7	-0.000798055851065	0	0.000211620461389
0.71	-0.000920545212766	0	0.000222402653539
0.72	-0.00086269787234	0	0.000230418106273
0.73	-0.000635410638298	0	0.000239541896623
0.74	-0.000249435106383	0	0.00024112299378
0.75	0.00028579787234	0	0.000244219817918
0.76	0.000960025531915	0	0.000262581476822
0.77	0.001764037234042	0	0.000262443052321
0.78	0.002689257446808	0	0.000261469316985
0.790000000000001	0.003727539361703	0	0.000282950266715
0.8	0.004870191489362	0	0.00028785535893
0.810000000000001	0.006110631382979	0	0.000298882431107
0.82	0.007441107446808	0	0.000302306445466
0.83	0.008855040425533	0	0.000315722376626
0.84	0.01034589574468	0	0.000319685866293
0.850000000000001	0.01190788962766	0	0.000323502266123
0.860000000000001	0.013535645212766	0	0.000342708590543
0.87	0.015222963829786	0	0.000350482986991
0.88	0.016965978723405	0	0.000368168318123
0.890000000000001	0.018758832978724	0	0.000364469001568
0.900000000000001	0.020597984042554	0	0.000368641946977
0.910000000000001	0.02247864574468	0	0.000381157293368
0.92	0.024397519148936	0	0.000381713916162
0.930000000000001	0.026350758510638	0	0.000391829655954
0.940000000000001	0.02833455	0	0.000406366865078
0.950000000000001	0.03034666356383	0	0.000414005944764
0.960000000000001	0.032383072340425	0	0.00042945832487
0.970000000000001	0.034441913829786	0	0.000446171662973
0.980000000000001	0.036520299468086	0	0.000437324397616
0.990000000000001	0.03861571356383	0	0.000457485959289
1	0.040726037234043	0	0.000474664669344
1.01	0.042849330585106	0	0.000488039796704
1.02	0.044982840957447	0	0.000491102215354
1.03	0.047126307712766	0	0.000513155832275
1.04	0.049277578723405	0	0.000522582875655
1.05	0.05143425	0	0.000522941283134
1.06	0.053596109042554	0	0.000537448452766
1.07	0.055761001063831	0	0.000564439996175
1.08	0.057928413829788	0	0.000581535277112
1.09	0.060097121010639	0	0.000568280255126
1.1	0.062265734042554	0	0.000589388829455
1.11	0.064433610638299	0	0.000593987255773
1.12	0.066600055319149	0	0.00060532945727
1.13	0.068763745744681	0	0.000614186807138
1.14	0.070925524468085	0	0.000632414281366
1.15	0.073082438829788	0	0.000647393722357
1.16	0.075236180851064	0	0.000667210029657
1.17	0.077384857978724	0	0.000676797050821
1.18	0.079528485106382	0	0.000697131683948
1.19	0.081666313563829	0	0.000678865914592
1.2	0.083799063829789	0	0.000728692271717
1.21	0.085925221542555	0	0.000723821068475
1.22	0.088045388297874	0	0.000757669052307
1.23	0.090158280319149	0	0.00075292407556
1.24	0.092264442553192	0	0.000763029151566
1.25	0.09436366356383	0	0.000789935018581
1.26	0.096455479787233	0	0.000783963389618
1.27	0.098540617287234	0	0.000826242805164
1.28	0.100617191489362	0	0.000822981662043
1.29	0.102687053457446	0	0.000842352422918
1.3	0.104749159574467	0	0.000874766427859
1.31	0.10680398643617	0	0.000902128956497
1.32	0.108851026595746	0	0.000919414841936
1.33	0.110890766223404	0	0.000934286083596
1.34	0.112922619680851	0	0.000945953260186
1.35	0.114947652925532	0	0.000955409827837
1.36	0.116964485106384	0	0.000973690817801
1.37	0.118973605585107	0	0.001011472589412
1.38	0.120975938297872	0	0.00101682658417
1.39	0.122971303723404	0	0.000982569710315
